ID,Second_ID,First_name,Last_Name,Computer Networks,Signals and Systems,Databases,Calculus,Operating Systems
5626699706,5626699706,Till Jack,Balochi,4,11,5,8,10
8120626517,8120626517,Kamal Till,Mahi,17,6,3,9,13
5477331224,5477331224,Jack Chief,Jafari,16,18,17,18,8
2274949806,2274949806,Ali Mohammad,Balochi,16,12,2,19,17
1648259432,1648259432,James Kamal,Mohebi,15,17,1,5,19
4481944766,4481944766,Till Reza,Mohebi,13,3,14,15,4
8287189463,8287189463,Chief Hashem,Jalali,12,13,5,2,0
0408681175,0408681175,Jack Jack,Balochi,10,0,7,12,20
4924026701,4924026701,Ali Master,Hami,11,8,19,16,14
1030687260,1030687260,Master Mohammad,Hami,2,14,0,11,6
9870456494,9870456494,Mohammad Chief,Hami,15,0,8,0,7
0187286634,0187286634,Mohammad Ali,Mohebi,0,17,2,5,14
5631285733,5631285733,Chief Reza,Rastegari,20,0,18,20,8
5856472919,5856472919,Chief Master,Balochi,12,4,16,0,13
5641969961,5641969961,Till Till,Mohebi,12,8,12,13,1
2205959949,2205959949,Kamal Kamal,Mohebi,17,19,16,1,18
3044873478,3044873478,Kamal Ehsan,Jalali,2,3,4,19,10
7309554512,7309554512,Ehsan Mohammad,Balochi,13,8,13,15,5
8996322823,8996322823,Kamal Hashem,Mahi,3,17,19,1,18
6907782099,6907782099,James Jack,Mohebi,1,9,9,19,8
0410381966,0410381966,Master Mohammad,Hami,17,11,2,14,1
7613784724,7613784724,Till Reza,Mahi,2,15,10,17,13
3856474506,3856474506,Reza Reza,Balochi,6,13,2,20,5
2786518339,2786518339,Hashem James,Jafari,2,9,2,14,5
2720368630,2720368630,Ali Ali,Jafari,6,0,7,10,12
7300775193,7300775193,James Ehsan,Jafari,2,0,7,14,3
6176197667,6176197667,Ali Ali,Jafari,4,7,9,4,16
7625757557,7625757557,Mohammad Till,Sharbaaf,10,9,18,19,7
6044293302,6044293302,Kamal Chief,Jafari,9,7,17,11,8
1722368784,1722368784,Jack Till,Rastegari,15,6,14,9,8
1314686591,1314686591,James Jack,Jafari,13,9,17,17,11
2318354212,2318354212,Kamal Mohammad,Jalali,4,17,7,13,15
3212945923,3212945923,Reza Jack,Rastegari,3,17,13,18,18
1577893432,1577893432,Master Kamal,Rastegari,1,11,15,9,3
3115192754,3115192754,Jack James,Hami,10,16,4,16,15
9036260828,9036260828,Mohammad Master,Mohebi,15,1,3,5,8
8837188869,8837188869,Kamal James,Hami,10,2,11,9,1
2014821688,2014821688,Till Ali,Mahi,4,13,5,9,18
2292960725,2292960725,Master Chief,Jafari,6,3,16,10,1
4565888647,4565888647,Mohammad Jack,Balochi,8,18,11,13,4
0403690474,0403690474,Ali Mohammad,Jalali,0,4,11,10,15
7568553748,7568553748,Jack Kamal,Rastegari,7,13,2,16,12
2020581279,2020581279,Ali Hashem,Jalali,8,6,14,17,6
6707764353,6707764353,Reza Master,Rastegari,8,4,14,8,15
6472719222,6472719222,Reza Mohammad,Mohebi,9,12,19,8,7
0606442633,0606442633,Ali Chief,Mahi,20,2,20,17,2
3272819567,3272819567,Ehsan Reza,Mahi,16,19,13,2,1
1548217361,1548217361,Ehsan Master,Jalali,1,0,16,4,19
1681325919,1681325919,Mohammad Mohammad,Mohebi,6,6,5,11,18
2042277085,2042277085,Ali Till,Rastegari,4,7,7,3,4
8112627201,8112627201,Chief James,Jalali,8,10,1,3,1
7170566381,7170566381,James Kamal,Mahi,12,17,18,4,3
7485705117,7485705117,Till Ali,Sharbaaf,16,8,3,9,19
2815647775,2815647775,Mohammad Ehsan,Balochi,13,18,13,11,6
7335467534,7335467534,Reza Reza,Jafari,7,8,20,19,4
9134710459,9134710459,James Till,Sharbaaf,10,0,7,14,10
2024696291,2024696291,Mohammad Reza,Mohebi,2,10,11,0,14
6484268884,6484268884,Master Kamal,Mahi,5,19,14,12,18
5738048104,5738048104,Reza Ali,Mohebi,4,11,14,1,8
6944275294,6944275294,Chief Ehsan,Mahi,19,0,7,14,17
6201210238,6201210238,Ali Hashem,Balochi,4,0,0,15,14
9893367846,9893367846,Master Till,Jafari,5,14,8,12,17
0744409923,0744409923,Kamal Kamal,Jalali,18,12,14,6,5
7872017838,7872017838,Ehsan Hashem,Jafari,15,13,7,4,11
9346802817,9346802817,Chief Ali,Mahi,9,11,2,1,5
9967663696,9967663696,Chief Ali,Balochi,10,15,18,10,15
2388339495,2388339495,Mohammad Jack,Rastegari,7,16,4,3,0
4335742765,4335742765,James Reza,Sharbaaf,12,0,4,11,12
4708685690,4708685690,Chief Reza,Hami,13,3,18,4,17
3386543638,3386543638,Master Hashem,Mohebi,4,2,19,1,9
1745161496,1745161496,Reza Jack,Sharbaaf,18,3,5,3,0
3865722021,3865722021,Master Reza,Balochi,14,16,9,12,2
2762606791,2762606791,Jack Ali,Mohebi,0,9,5,5,15
4896115346,4896115346,Jack Kamal,Jafari,16,13,18,19,10
2026603727,2026603727,James Hashem,Jalali,8,3,9,13,11
2081966860,2081966860,Hashem Kamal,Mohebi,17,10,3,19,2
6308999576,6308999576,Chief Mohammad,Mahi,4,11,13,10,18
3118714729,3118714729,Jack Kamal,Rastegari,15,7,18,14,9
2795361131,2795361131,Till Till,Hami,2,15,10,2,3
4958254442,4958254442,Hashem Chief,Jafari,3,5,15,17,19
3976187184,3976187184,James Ali,Jalali,8,4,8,7,10
1863807723,1863807723,Ehsan Till,Balochi,8,10,13,16,19
6656270663,6656270663,Chief Ehsan,Sharbaaf,8,7,12,6,16
2224462102,2224462102,Jack Ehsan,Jafari,7,19,12,11,9
7844922979,7844922979,Master Till,Rastegari,2,6,0,10,5
5527807422,5527807422,Jack Ehsan,Sharbaaf,14,5,14,11,19
6913683632,6913683632,James Ehsan,Mahi,4,7,13,12,12
2240296723,2240296723,Reza Ehsan,Hami,2,15,18,10,5
2410406354,2410406354,Kamal Master,Hami,12,18,1,7,19
6107332989,6107332989,Kamal Reza,Sharbaaf,10,7,11,9,11
0709107461,0709107461,Hashem Kamal,Jalali,5,16,1,6,11
5320419450,5320419450,Kamal Master,Sharbaaf,12,3,2,8,9
1164163186,1164163186,Hashem Mohammad,Mohebi,10,11,6,14,12
3088377902,3088377902,Mohammad Till,Jalali,19,19,9,13,15
8307834952,8307834952,Kamal Till,Jafari,7,12,19,3,1
9498539577,9498539577,Chief Ali,Sharbaaf,13,9,7,17,5
9280962034,9280962034,Jack Master,Balochi,20,8,19,7,1
9499065612,9499065612,Mohammad Master,Hami,20,4,13,13,18
0726405782,0726405782,Ehsan Mohammad,Mohebi,16,20,14,18,20
0236624380,0236624380,Jack Hashem,Sharbaaf,20,9,0,2,2
4034649064,4034649064,Reza Ehsan,Sharbaaf,3,20,16,11,11
7409455721,7409455721,James Ehsan,Jafari,6,12,10,6,3
6964475570,6964475570,Kamal Ehsan,Mohebi,10,2,0,12,13
1063667104,1063667104,Hashem James,Sharbaaf,9,7,20,16,15
8979352279,8979352279,James James,Sharbaaf,4,18,16,17,0
6424040473,6424040473,Kamal Jack,Jalali,8,19,17,9,13
9196234127,9196234127,Ehsan Ehsan,Mohebi,14,19,4,2,19
5251711705,5251711705,Mohammad Ehsan,Balochi,5,4,18,17,1
7964894371,7964894371,Till Kamal,Mohebi,6,8,3,8,17
5526035739,5526035739,Jack Till,Jafari,13,1,5,16,9
5660778897,5660778897,Reza Kamal,Jalali,4,13,17,19,17
2496570768,2496570768,Reza Chief,Jalali,9,19,1,8,10
7388030866,7388030866,Master Hashem,Balochi,9,4,5,18,12
1651829031,1651829031,James Jack,Mohebi,19,2,4,13,4
9059760745,9059760745,Reza Mohammad,Balochi,5,10,2,14,15
0969239987,0969239987,Mohammad Ehsan,Mahi,19,12,12,20,14
7756054397,7756054397,James Ehsan,Sharbaaf,17,16,19,17,1
5808478708,5808478708,Master Jack,Hami,15,11,9,19,8
8995423280,8995423280,Hashem Till,Hami,12,19,5,19,2
4582981345,4582981345,Chief Ehsan,Jalali,3,19,13,19,5
2899666963,2899666963,Reza Hashem,Balochi,1,7,2,2,9
5973339228,5973339228,Chief Ali,Jafari,7,4,13,13,6
5356296133,5356296133,Master Hashem,Sharbaaf,5,5,5,6,18
5286141021,5286141021,Kamal Ali,Mohebi,20,5,19,2,15
1706028623,1706028623,Hashem James,Jafari,9,20,14,16,14
0231659484,0231659484,Kamal Hashem,Jafari,3,15,16,8,9
0510550446,0510550446,Reza Till,Hami,11,12,6,12,10
0430077192,0430077192,Jack Kamal,Balochi,1,4,13,18,12
9511156713,9511156713,Jack James,Balochi,11,14,0,15,20
5671633261,5671633261,Jack Reza,Jalali,1,17,5,10,6
9799577801,9799577801,Till Ali,Hami,7,4,13,0,10
3409002237,3409002237,Ehsan Mohammad,Jalali,15,3,0,9,0
5443131176,5443131176,Chief Chief,Sharbaaf,12,5,16,8,10
5872538339,5872538339,Master Till,Hami,8,17,5,2,5
1982088191,1982088191,Till Till,Jalali,3,4,16,11,15
2958704678,2958704678,Chief Ali,Sharbaaf,9,18,17,12,3
2819570137,2819570137,Chief Hashem,Hami,13,3,13,11,2
0540021858,0540021858,Chief Kamal,Sharbaaf,18,17,11,16,10
5065585408,5065585408,Reza Kamal,Mahi,11,17,14,1,0
2742189445,2742189445,Ali Ehsan,Mahi,7,12,12,13,10
1590349692,1590349692,Mohammad Hashem,Sharbaaf,18,18,1,4,17
8681276524,8681276524,Reza Ali,Sharbaaf,15,3,16,15,1
4456563017,4456563017,Jack Ali,Jalali,16,18,1,16,5
6417593749,6417593749,Chief James,Sharbaaf,19,18,9,10,4
7952308255,7952308255,Reza Ali,Mahi,0,15,5,7,16
0469243109,0469243109,Master Ehsan,Rastegari,0,0,9,4,12
3093007048,3093007048,James Ehsan,Rastegari,18,8,20,5,4
5544882930,5544882930,Reza James,Jafari,15,10,13,0,2
1421968104,1421968104,Till Ehsan,Jalali,19,17,18,14,1
2010812564,2010812564,Master Master,Jalali,14,2,18,18,14
4665775330,4665775330,Kamal James,Mahi,18,17,1,2,13
3280548536,3280548536,Ehsan Ali,Balochi,1,12,10,19,9
9696838549,9696838549,Chief Reza,Rastegari,15,15,5,9,11
9769566595,9769566595,Mohammad James,Mohebi,2,0,16,8,12
8075771335,8075771335,Jack Mohammad,Rastegari,14,5,3,4,15
7040575171,7040575171,Kamal Ehsan,Jafari,18,13,3,3,19
4234699591,4234699591,Reza Till,Mahi,9,18,0,11,12
4638348000,4638348000,Jack Kamal,Mohebi,5,9,12,15,8
4792014548,4792014548,Reza James,Mohebi,16,0,12,15,19
4138954329,4138954329,Mohammad Reza,Jalali,13,7,15,5,2
6216217453,6216217453,Mohammad Hashem,Balochi,17,15,8,5,10
8028620887,8028620887,Ali James,Jalali,17,15,17,3,18
2011150544,2011150544,Till Ali,Jafari,20,20,12,19,17
4436819510,4436819510,Kamal Ehsan,Sharbaaf,19,0,7,1,6
7625607988,7625607988,James Chief,Mahi,17,11,3,14,5
3592829430,3592829430,Master Till,Sharbaaf,12,0,6,1,11
0069048511,0069048511,Hashem Reza,Hami,4,15,5,6,17
2256010700,2256010700,Reza Jack,Rastegari,17,12,4,18,9
0252210642,0252210642,Ehsan James,Mahi,16,6,9,4,8
1299360434,1299360434,Ali Chief,Balochi,2,15,6,6,10
6568393757,6568393757,Kamal Jack,Jalali,11,11,0,9,0
1411489724,1411489724,Ali Kamal,Jalali,19,19,19,9,18
3837740107,3837740107,Kamal Mohammad,Jalali,13,19,0,8,15
2371393017,2371393017,Jack Reza,Hami,16,3,20,17,15
6652570529,6652570529,Hashem Ali,Mohebi,15,5,4,20,14
1297682601,1297682601,James Ehsan,Sharbaaf,4,20,6,5,20
3696786227,3696786227,Kamal Ali,Jalali,15,16,15,2,9
8165856902,8165856902,James Ali,Jafari,2,11,18,4,0
8458556463,8458556463,James Reza,Balochi,8,16,4,15,0
6272561174,6272561174,Ali Jack,Jafari,0,18,12,9,8
6921993915,6921993915,Kamal Till,Jafari,2,1,10,2,15
6149380206,6149380206,Ali Kamal,Mohebi,0,6,5,16,11
5686642625,5686642625,Reza Ali,Sharbaaf,2,19,8,15,18
7245835332,7245835332,Mohammad Jack,Sharbaaf,16,15,20,12,20
5802876214,5802876214,Ali James,Balochi,13,8,6,8,13
4931451312,4931451312,Chief Master,Jafari,17,10,15,15,11
8650784379,8650784379,James Kamal,Balochi,9,7,13,8,3
4660900098,4660900098,Kamal Kamal,Balochi,7,20,10,14,4
1195702969,1195702969,Jack Jack,Jalali,17,16,19,12,16
5957713986,5957713986,Till Chief,Mahi,12,6,18,1,15
3602645565,3602645565,Kamal James,Sharbaaf,1,2,3,15,9
9118046559,9118046559,Mohammad Till,Hami,18,15,4,16,20
3374150682,3374150682,Jack James,Balochi,13,6,5,20,0
1828971018,1828971018,Hashem Master,Jalali,11,17,13,16,9
1782677704,1782677704,James Ehsan,Jalali,10,12,17,14,7
6756229406,6756229406,Kamal Jack,Mahi,3,12,20,14,13
6989577724,6989577724,Ehsan Reza,Hami,7,17,11,7,16
2485819049,2485819049,Hashem Kamal,Hami,19,19,4,6,15
1914239187,1914239187,Jack Master,Hami,11,11,8,18,13
3275232050,3275232050,Ali James,Rastegari,15,19,7,12,13
1294794585,1294794585,Hashem Hashem,Rastegari,16,11,14,14,8
9557416682,9557416682,James James,Jalali,16,18,19,19,8
1174746571,1174746571,Kamal James,Sharbaaf,11,16,7,16,4
1563900337,1563900337,Till Hashem,Mahi,0,5,1,7,8
4653229287,4653229287,Reza Ehsan,Jalali,15,2,4,4,3
3571090047,3571090047,Kamal Master,Jalali,16,3,17,8,3
6656580212,6656580212,Chief Ehsan,Rastegari,12,19,6,15,5
2916307265,2916307265,Reza Ehsan,Jafari,6,14,19,3,9
9178906396,9178906396,Till Reza,Rastegari,13,11,13,10,0
5414523917,5414523917,Kamal James,Jalali,11,8,6,7,6
6002962823,6002962823,James Ehsan,Jalali,20,1,0,2,2
2497655847,2497655847,Mohammad Ali,Hami,3,10,0,15,11
2808401776,2808401776,Chief Ehsan,Balochi,19,5,1,1,17
6818836682,6818836682,James Hashem,Sharbaaf,11,7,17,2,1
3759366874,3759366874,Chief Ali,Rastegari,8,16,18,17,4
2784471305,2784471305,Kamal Mohammad,Hami,11,15,15,12,9
2458646090,2458646090,Ali Ali,Hami,9,12,9,6,14
4024322521,4024322521,Chief Chief,Hami,1,12,0,17,3
1000185211,1000185211,Master Ali,Hami,12,5,18,7,1
3356427473,3356427473,Chief Ehsan,Sharbaaf,0,16,7,20,2
0116756765,0116756765,Kamal James,Balochi,4,14,6,15,7
7232182366,7232182366,Chief Reza,Sharbaaf,1,0,10,10,4
9149696026,9149696026,Chief Hashem,Mohebi,9,0,16,16,7
2524233643,2524233643,Master Kamal,Mahi,15,12,7,11,18
0526431626,0526431626,Ali Jack,Balochi,0,15,5,16,18
9371708798,9371708798,Master Mohammad,Sharbaaf,3,17,0,10,18
5888536742,5888536742,Reza Master,Rastegari,4,10,20,18,18
6257920312,6257920312,Mohammad Chief,Jalali,4,20,5,7,14
1748371173,1748371173,Reza Mohammad,Mohebi,2,20,0,5,1
4513367697,4513367697,Hashem Ehsan,Jafari,3,14,17,15,20
5566550856,5566550856,Ali Mohammad,Jalali,6,10,12,3,17
4084232831,4084232831,Master Chief,Jafari,7,10,10,12,11
1316252714,1316252714,Mohammad Chief,Hami,5,15,19,17,4
1457975271,1457975271,Ehsan Chief,Rastegari,12,14,9,20,17
5261085754,5261085754,Jack Hashem,Jafari,3,2,0,18,7
3355482277,3355482277,Chief James,Balochi,14,9,3,2,19
4321357014,4321357014,James Reza,Rastegari,17,13,3,8,16
3590524738,3590524738,Kamal Ali,Jalali,7,18,14,8,8
2971516743,2971516743,Mohammad James,Jafari,9,20,17,0,11
1089582230,1089582230,Ehsan Master,Mohebi,12,16,16,14,13
8638676009,8638676009,Till Ali,Rastegari,12,2,8,18,14
3233699760,3233699760,Ali Till,Hami,5,11,10,20,11
4678130846,4678130846,Till Till,Rastegari,6,0,19,14,9
4745265614,4745265614,Reza James,Balochi,6,8,20,0,14
4161941645,4161941645,Till Mohammad,Rastegari,8,14,20,19,5
6320664023,6320664023,Master Ehsan,Sharbaaf,13,1,17,10,17
8143476122,8143476122,Master Hashem,Hami,18,18,20,9,3
8312314136,8312314136,Hashem Chief,Mohebi,3,12,15,17,7
1558097122,1558097122,Kamal Reza,Mohebi,4,12,14,0,7
7261006054,7261006054,Till Ehsan,Sharbaaf,14,3,12,17,6
5353788381,5353788381,Till Kamal,Sharbaaf,20,7,4,2,14
9626254127,9626254127,Hashem James,Rastegari,13,11,12,17,15
0025693435,0025693435,Hashem Ali,Hami,10,16,2,5,6
5922615622,5922615622,Master Chief,Sharbaaf,18,2,15,5,1
6366893743,6366893743,Reza Mohammad,Jafari,18,20,13,13,2
5609390130,5609390130,Hashem Master,Balochi,13,8,16,8,3
8888522463,8888522463,Ehsan James,Jalali,8,2,10,9,12
7488940303,7488940303,Ali Reza,Mahi,5,2,14,17,4
6040847050,6040847050,Jack Ali,Mahi,2,6,1,2,17
4752637652,4752637652,Jack Till,Mohebi,0,17,3,12,19
2882774899,2882774899,Ehsan Reza,Mahi,4,13,5,20,12
2430093671,2430093671,Mohammad James,Mahi,16,20,13,12,10
9626505851,9626505851,Reza Kamal,Sharbaaf,12,7,10,4,15
6322499667,6322499667,Master Ali,Jafari,18,16,11,19,4
6898355217,6898355217,Ehsan Ali,Jalali,20,0,20,5,4
3389027051,3389027051,Chief Ali,Sharbaaf,4,19,18,0,2
6393196629,6393196629,Mohammad Mohammad,Balochi,11,6,2,6,2
2765847172,2765847172,Till Chief,Balochi,4,18,14,6,14
9234660275,9234660275,Kamal Kamal,Sharbaaf,20,16,9,13,19
7986327591,7986327591,Ali Hashem,Hami,3,13,16,19,13
7466800801,7466800801,Jack Hashem,Rastegari,2,2,0,13,6
8018487499,8018487499,Till Ehsan,Jafari,2,2,19,2,0
4625153709,4625153709,Master Kamal,Jafari,9,19,14,3,11
9182754906,9182754906,Kamal Jack,Sharbaaf,3,9,1,8,10
0956175640,0956175640,Till Ali,Mahi,13,10,20,13,20
0162573394,0162573394,Mohammad Ali,Balochi,6,16,0,13,1
4232850502,4232850502,Till James,Rastegari,12,15,3,20,7
8554612285,8554612285,Ehsan Ehsan,Mahi,3,16,13,9,7
0579096193,0579096193,Ali Chief,Balochi,5,3,14,18,9
8157969498,8157969498,Ali Hashem,Sharbaaf,11,10,17,12,4
9124389515,9124389515,Ali Chief,Mohebi,1,13,11,2,17
8726081516,8726081516,Chief Master,Jalali,10,1,2,1,10
8828386234,8828386234,Master Reza,Jafari,10,10,5,7,7
3610307379,3610307379,James Kamal,Jalali,4,19,19,12,11
3678903168,3678903168,Reza Hashem,Jalali,7,3,14,20,20
6976573029,6976573029,Till Ehsan,Jafari,7,13,0,1,19
3783914333,3783914333,Jack Master,Mahi,10,13,4,13,17
4441323316,4441323316,Master Hashem,Jafari,5,3,14,9,13
5668585100,5668585100,Ali Ehsan,Jalali,0,11,15,1,0
9399626264,9399626264,Chief Master,Balochi,18,8,17,12,3
8490161784,8490161784,Ali Ehsan,Balochi,3,5,6,11,13
8770169410,8770169410,James Master,Mahi,2,14,0,13,18
6992008054,6992008054,Chief Jack,Mohebi,12,18,6,17,20
1090890956,1090890956,Ehsan Till,Hami,0,14,5,2,8
0653885613,0653885613,Mohammad Kamal,Jalali,4,15,20,10,17
4435669664,4435669664,Master Ali,Mohebi,16,20,17,16,5
9926154687,9926154687,Till Till,Balochi,2,16,6,7,7
5010568585,5010568585,Ali Chief,Jafari,1,12,7,9,19
7531174360,7531174360,Kamal Reza,Balochi,20,12,18,16,8
4109701155,4109701155,Jack Hashem,Jafari,3,1,20,3,0
1396389002,1396389002,Chief Jack,Jafari,12,1,5,17,0
5136208302,5136208302,James Ehsan,Jafari,14,12,11,6,11
2997635795,2997635795,Master Ehsan,Balochi,2,19,5,4,0
8134821239,8134821239,Mohammad James,Sharbaaf,8,14,11,16,16
8104742788,8104742788,Mohammad Mohammad,Jalali,20,2,13,15,3
2980580730,2980580730,Till Reza,Mahi,14,4,8,9,10
7731837362,7731837362,Chief Ehsan,Mahi,3,15,15,12,12
3617069024,3617069024,Till Reza,Mahi,16,4,10,5,13
5992675713,5992675713,Chief Master,Mahi,15,2,12,0,15
2467894092,2467894092,Ali Ehsan,Jafari,17,6,18,20,9
0733300825,0733300825,Reza Hashem,Mohebi,20,17,20,13,16
0044295963,0044295963,Till Ali,Mahi,4,12,16,10,14
3987522550,3987522550,Kamal Hashem,Mahi,1,4,16,16,0
4736613707,4736613707,Till Ehsan,Jafari,18,1,17,17,18
6287842161,6287842161,Ehsan Jack,Mohebi,19,20,17,17,12
7468159050,7468159050,Ali Ali,Rastegari,0,2,1,11,4
6594141105,6594141105,Ehsan Mohammad,Mohebi,14,19,6,6,16
9170130877,9170130877,Ali Kamal,Mohebi,14,18,3,9,12
8415522605,8415522605,Ali Chief,Jafari,0,11,18,9,18
7692513049,7692513049,Master Master,Jalali,13,17,18,7,13
3615150452,3615150452,Till James,Mahi,16,13,2,4,9
5824769516,5824769516,James Till,Rastegari,9,4,13,18,17
7123030678,7123030678,Till Chief,Mohebi,1,5,2,17,11
9855770202,9855770202,Kamal Reza,Rastegari,4,13,6,8,4
2225889056,2225889056,Kamal Till,Mahi,19,13,8,8,17
3802969263,3802969263,Ali Master,Jalali,7,16,13,15,4
6791197475,6791197475,Reza Master,Jafari,14,18,2,11,6
4894836535,4894836535,Reza Hashem,Hami,14,17,15,13,3
4330164320,4330164320,Master Jack,Balochi,8,14,9,14,2
3176304986,3176304986,Mohammad Hashem,Rastegari,9,18,10,14,3
9673274468,9673274468,Kamal James,Hami,16,2,18,11,4
5015702536,5015702536,Jack James,Balochi,3,1,14,5,5
2510486984,2510486984,Till Ehsan,Jafari,7,2,16,20,3
4443011444,4443011444,Hashem Master,Mohebi,15,7,15,3,7
7245572647,7245572647,Till Reza,Sharbaaf,5,3,18,3,7
4833919307,4833919307,Hashem James,Balochi,10,10,3,3,14
6362508641,6362508641,James Jack,Rastegari,14,9,8,3,4
9742764802,9742764802,James Kamal,Rastegari,8,11,11,6,8
5186268653,5186268653,Till James,Sharbaaf,5,11,8,0,1
3488461901,3488461901,Mohammad Mohammad,Sharbaaf,6,2,1,0,1
9052465357,9052465357,Ali Jack,Rastegari,12,4,19,11,1
8324997374,8324997374,James Mohammad,Mahi,12,19,16,3,10
9536529383,9536529383,Till Till,Jalali,13,12,1,6,9
5051405128,5051405128,Kamal Ali,Jafari,16,19,9,15,5
5553666617,5553666617,James Ali,Mahi,16,5,1,3,2
2528795811,2528795811,Till Ali,Mahi,15,5,2,12,6
5091510320,5091510320,Hashem Mohammad,Mahi,7,10,17,0,3
5417457771,5417457771,James Ehsan,Mohebi,19,3,8,12,13
2571653793,2571653793,Chief Master,Rastegari,6,1,17,20,18
0099995839,0099995839,Kamal Kamal,Hami,18,3,3,5,12
4689337749,4689337749,Chief Ali,Mohebi,9,15,1,15,8
8632057805,8632057805,Mohammad Master,Jafari,6,0,11,13,19
9771187639,9771187639,Mohammad Hashem,Mahi,19,13,15,5,17
6048766263,6048766263,Ali Chief,Jafari,5,20,16,3,12
5266369137,5266369137,Mohammad Mohammad,Balochi,2,5,9,5,9
2590340147,2590340147,Ali Mohammad,Hami,10,11,17,0,15
7341045816,7341045816,Chief Mohammad,Rastegari,20,17,15,14,16
6749147131,6749147131,Mohammad Reza,Rastegari,6,19,7,1,8
4900151594,4900151594,Mohammad James,Mahi,3,17,15,8,2
4333830839,4333830839,Kamal Hashem,Mahi,11,1,13,4,19
4925544820,4925544820,Ehsan Kamal,Jafari,10,20,20,6,5
9331622117,9331622117,Kamal Kamal,Jafari,8,8,7,13,15
6755856851,6755856851,Jack Till,Balochi,11,15,16,1,15
4378679674,4378679674,Mohammad Ali,Hami,12,19,14,16,8
5366907489,5366907489,Hashem Ali,Rastegari,7,13,7,9,19
4381389316,4381389316,Ehsan Hashem,Jalali,12,3,17,6,3
6489864231,6489864231,Kamal Kamal,Balochi,12,19,14,11,2
8360387858,8360387858,Ehsan Kamal,Jafari,19,11,5,2,7
0597171651,0597171651,Hashem Reza,Jalali,7,9,12,2,8
5242763399,5242763399,Jack Jack,Rastegari,3,2,5,19,0
6028223776,6028223776,James James,Jalali,6,15,16,18,15
0673417560,0673417560,Chief Master,Balochi,1,20,11,16,2
2403627816,2403627816,Jack Master,Balochi,13,3,14,2,9
4726162838,4726162838,Ali Till,Balochi,16,9,14,16,9
3679623414,3679623414,Mohammad Jack,Mohebi,18,3,10,20,16
9465692517,9465692517,Till Reza,Hami,12,4,0,20,0
2600407780,2600407780,Mohammad Hashem,Mahi,12,0,13,5,15
8832807274,8832807274,Reza Mohammad,Mohebi,6,4,17,7,1
6432690493,6432690493,Hashem James,Jafari,3,18,12,15,17
7802753325,7802753325,Ali Ali,Mohebi,19,11,8,4,19
0214486478,0214486478,Master James,Sharbaaf,10,4,8,4,2
8452296848,8452296848,Ehsan Hashem,Rastegari,12,8,12,0,0
9389538432,9389538432,Kamal Till,Rastegari,13,3,19,1,18
5575851744,5575851744,Till Kamal,Sharbaaf,19,8,8,16,14
2190560703,2190560703,James Kamal,Jafari,6,0,16,8,1
5286459029,5286459029,Chief Ehsan,Mahi,17,5,3,12,3
5663058672,5663058672,Chief Master,Mohebi,12,4,19,13,14
8033289024,8033289024,Ali Mohammad,Jalali,6,17,2,5,17
0339786960,0339786960,Master Till,Mahi,18,2,1,4,2
8060290238,8060290238,Master Ali,Hami,16,5,5,6,5
0359255107,0359255107,Mohammad Kamal,Balochi,15,3,7,4,16
5338214466,5338214466,Ehsan Ehsan,Rastegari,20,9,18,16,10
9340673185,9340673185,Ali Ehsan,Mahi,13,6,0,6,4
0375852686,0375852686,Till Master,Mohebi,12,10,3,2,14
9201603819,9201603819,Till Hashem,Rastegari,18,6,13,14,1
2396383809,2396383809,Kamal Hashem,Hami,15,4,13,4,9
5545508640,5545508640,James Mohammad,Mahi,13,10,12,20,8
3001237888,3001237888,Hashem Ali,Jalali,19,13,19,19,3
0785582954,0785582954,Ali Ali,Mahi,0,1,2,13,15
5469863377,5469863377,Chief Kamal,Mahi,14,8,6,13,12
3756771923,3756771923,Hashem Mohammad,Hami,16,13,12,7,11
1361835445,1361835445,Ali Reza,Hami,8,2,7,6,9
9664089521,9664089521,Mohammad Till,Rastegari,17,1,16,17,8
7657238850,7657238850,Master Jack,Rastegari,16,8,0,15,0
5682300630,5682300630,Ali Till,Mahi,6,12,19,11,10
2494463048,2494463048,Till James,Mahi,16,6,6,2,15
1673526968,1673526968,James Ehsan,Rastegari,4,10,20,5,1
3592500114,3592500114,Ali Mohammad,Rastegari,12,15,6,12,7
5955672019,5955672019,Ehsan Ehsan,Sharbaaf,18,15,7,19,11
2391741376,2391741376,Reza Ehsan,Jafari,15,8,14,0,1
1026375679,1026375679,Ehsan Jack,Jafari,3,13,19,5,9
1144470225,1144470225,Jack Till,Jalali,8,13,4,14,11
5995547663,5995547663,Ali Chief,Sharbaaf,8,11,12,8,15
3268444043,3268444043,Till Ehsan,Sharbaaf,20,1,2,1,1
2655506815,2655506815,Kamal Mohammad,Jafari,2,20,9,4,18
9458467945,9458467945,Reza Mohammad,Jafari,5,8,0,14,7
1081795452,1081795452,Jack Mohammad,Jafari,9,15,0,12,7
0695287531,0695287531,Kamal Mohammad,Balochi,18,17,10,9,20
5147112622,5147112622,Ehsan Jack,Jalali,10,19,5,20,6
7441712356,7441712356,Mohammad Jack,Rastegari,19,20,4,7,15
4108902110,4108902110,Hashem Jack,Sharbaaf,16,0,1,4,16
1265283899,1265283899,Chief Hashem,Balochi,10,10,12,18,0
0085949303,0085949303,Ali Ali,Hami,19,12,13,14,8
